84,250,53,36,1,4,0,0
279,166,41,60,1,6,0,0
472,231,16,27,1,1,0,0
398,507,97,180,1,6,0,0
561,489,48,71,1,4,0,0
669,612,55,96,1,4,0,0
721,493,51,66,1,4,0,0
705,397,44,61,1,5,0,0
714,337,40,44,1,4,0,0
765,419,44,55,1,4,0,0
766,670,70,95,1,4,0,1
519,601,64,114,1,4,0,1
601,315,35,51,1,4,0,0
714,249,31,32,1,4,0,0
613,212,30,32,1,4,0,0
668,150,23,19,1,4,0,0
697,134,17,19,1,4,0,0
672,121,20,17,1,4,0,0
723,129,20,18,1,4,0,0
735,153,20,18,1,4,0,0
715,109,18,16,1,4,0,0
691,102,18,16,1,4,0,0
669,100,18,16,1,4,0,0
669,83,18,16,1,4,0,0
650,72,18,16,1,4,0,0
629,69,18,16,1,4,0,0
606,70,20,16,1,4,0,0
683,61,16,11,1,4,0,0
681,48,15,11,1,4,0,0
697,46,26,15,1,4,0,0
598,89,21,17,1,4,0,0
627,89,18,20,1,4,0,0
628,149,26,23,1,4,0,0
670,180,27,23,1,4,0,0
669,179,27,23,1,4,0,0
668,178,27,23,1,4,0,0
667,177,27,23,1,4,0,0
679,213,26,24,1,4,0,2
627,328,71,235,1,6,0,0
503,253,94,144,1,6,0,0
546,223,10,14,1,2,0,1
704,58,8,6,1,2,0,1
545,236,10,12,1,3,0,1
702,60,10,12,1,10,0,1
714,145,10,13,1,2,0,1
714,152,10,11,1,3,0,1
514,230,24,16,1,3,0,2
516,224,23,16,1,3,0,2
603,133,23,27,1,4,0,1
534,94,23,28,1,4,0,1
611,0,203,42,0,0,0,0
725,45,29,13,1,4,0,2
1156,235,13,24,1,2,0,1
1159,248,12,17,1,10,0,1
1009,159,28,32,1,4,0,2
1031,157,30,25,1,4,0,1
929,81,23,17,1,4,0,1
910,63,23,17,1,4,0,2
996,26,168,80,0,0,0,0
1045,65,285,82,0,0,0,0
1073,146,287,87,0,0,0,0
1252,234,108,78,0,0,0,0
