598,759,86,87,1,4,0,0
1018,900,83,141,1,4,0,0
895,648,102,65,1,4,0,0
1008,710,117,60,1,4,0,0
359,628,87,44,1,4,0,0
363,594,77,42,1,4,0,1
142,618,99,42,1,4,0,1
128,581,86,46,1,4,0,1
1,606,52,34,1,4,1,1
38,578,31,22,0,0,0,0
436,926,21,27,1,1,0,1
455,849,18,29,1,1,0,1
438,923,23,57,1,10,0,1
452,850,25,43,1,10,0,1
504,793,34,40,0,0,0,0
1316,819,20,40,1,2,0,1
1304,833,39,18,1,10,0,1
1162,803,17,24,1,2,0,1
1044,766,18,37,1,2,0,1
1145,817,45,20,1,3,0,1
1029,783,41,17,1,3,0,1
1121,775,39,34,0,0,0,0
1118,682,110,50,1,4,0,0
1052,643,38,20,1,10,0,1
1069,635,15,22,1,2,0,1
1184,743,104,49,1,4,0,0
1327,704,72,48,1,5,1,0
793,486,27,41,1,4,0,0
757,471,28,38,1,4,0,0
710,472,24,39,1,4,0,0
837,476,30,41,1,4,0,0
831,440,25,32,1,4,0,0
796,443,25,37,1,4,0,0
754,431,24,34,1,4,0,0
717,425,25,35,1,4,0,0
790,403,22,32,1,4,0,0
828,411,23,29,1,4,0,0
760,404,21,30,1,5,0,0
757,384,22,26,1,4,0,1
757,361,21,23,1,4,0,1
762,341,20,22,1,4,0,1
815,353,21,24,1,4,0,0
864,353,28,20,1,4,0,0
819,251,12,10,1,4,0,0
847,254,14,9,1,4,0,0
847,247,11,9,1,4,0,1
762,198,8,8,1,4,0,0
751,223,10,11,1,4,0,0
765,221,10,11,1,4,0,0
768,183,8,9,1,4,0,0
791,223,9,9,1,4,0,0
788,218,10,8,1,4,0,1
778,198,7,34,0,0,0,0
788,206,9,12,0,0,0,0
773,98,18,41,0,0,0,0
766,151,24,31,0,0,0,0
833,219,4,8,1,1,0,0
810,181,6,7,1,4,0,0
803,175,7,7,1,4,0,0
793,170,7,12,0,0,0,0
1156,535,18,23,1,1,0,0
1172,544,11,17,1,1,0,0
1185,543,9,19,1,1,0,0
1199,524,10,19,1,1,0,0
1212,525,9,21,1,1,0,0
1184,574,8,19,1,2,0,1
1193,575,7,21,1,2,0,1
1172,585,34,19,1,10,0,1
1286,579,9,22,1,2,0,1
1296,581,7,16,1,2,0,1
1270,591,31,17,1,10,0,1
513,563,13,24,1,1,0,0
586,562,14,28,1,1,0,0
567,539,11,17,1,2,0,1
715,545,13,19,1,2,0,1
651,522,12,26,1,2,0,1
716,556,10,17,1,10,0,1
569,550,11,19,1,10,0,1
653,533,9,17,1,10,0,1
657,567,14,30,1,2,0,1
655,579,16,17,1,10,0,1
679,524,13,28,0,0,0,0
655,454,42,56,0,0,0,0
1209,989,95,61,1,4,1,0
1120,989,87,61,1,4,1,0
