254,662,219,101,1,5,1,1
281,593,192,95,1,5,0,1
304,521,194,90,1,5,0,1
349,455,171,80,1,5,0,1
383,397,142,77,1,5,0,1
391,363,148,61,1,5,0,1
388,330,154,60,1,4,0,1
419,294,133,58,1,4,0,1
197,318,136,56,1,4,0,1
258,284,137,57,1,4,0,1
220,216,183,89,1,6,0,1
342,198,112,48,1,4,0,1
454,252,124,61,1,4,0,1
735,544,190,92,1,5,0,0
764,435,164,81,1,4,0,0
736,304,140,61,1,4,0,1
738,282,119,41,1,4,0,1
735,255,120,39,1,4,0,1
737,235,108,36,1,4,0,1
739,213,98,35,1,4,0,1
742,192,91,30,1,4,0,1
735,169,85,36,1,4,0,1
464,231,110,45,1,4,0,1
478,204,107,45,1,4,0,1
477,188,108,40,1,4,0,1
494,169,93,34,1,4,0,1
494,152,97,31,1,4,0,1
511,137,78,30,1,4,0,1
517,119,80,34,1,4,0,1
527,101,78,30,1,4,0,1
550,59,61,34,1,5,0,0
555,46,65,34,1,5,0,2
574,29,63,27,1,4,0,1
736,88,69,33,1,4,0,1
736,78,66,23,1,4,0,2
735,63,62,22,1,4,0,1
723,36,63,24,1,4,0,0
721,28,65,20,1,4,0,2
721,21,58,16,1,4,0,2
719,13,58,18,1,4,0,2
