208,755,18,48,1,1,0,1
556,909,16,44,1,1,0,1
628,865,16,51,1,1,0,0
622,791,15,46,1,1,0,0
677,803,18,43,1,1,0,0
706,806,18,45,1,1,0,0
731,802,17,50,1,1,0,0
618,764,14,36,1,1,0,1
631,746,16,35,1,1,0,0
612,736,16,41,1,1,0,1
596,749,11,36,1,1,0,0
622,705,14,34,1,1,0,0
645,701,14,37,1,1,0,0
618,686,15,35,1,1,0,1
648,657,12,29,1,1,0,0
637,637,9,31,1,1,0,0
625,638,10,29,1,1,0,0
657,615,9,26,1,1,0,0
649,595,9,27,1,1,0,0
644,577,8,28,1,1,0,1
660,600,11,26,1,1,0,1
633,578,9,28,1,1,0,0
668,541,6,26,1,1,0,0
656,549,7,25,1,1,0,0
647,541,7,27,1,1,0,0
668,522,6,18,1,1,0,0
660,522,7,20,1,1,0,1
654,522,8,22,1,1,0,0
714,721,11,36,1,1,0,0
709,714,9,38,1,1,0,1
697,689,14,38,1,1,0,0
729,628,11,32,1,1,0,0
703,615,13,28,1,1,0,1
696,631,12,24,1,1,0,0
695,642,15,21,1,7,0,1
727,671,9,31,1,1,0,0
731,664,11,35,1,1,0,1
729,718,12,38,1,1,0,0
723,709,9,35,1,1,0,1
763,757,11,36,1,1,0,0
747,721,11,39,1,1,0,1
756,722,9,36,1,1,0,1
711,583,9,28,1,1,0,0
719,584,8,26,1,1,0,1
726,577,7,26,1,1,0,1
746,556,12,22,1,1,0,1
741,562,7,25,1,1,0,0
669,483,6,23,1,1,0,0
663,482,8,21,1,1,0,0
657,482,6,21,1,1,0,0
649,484,7,19,1,1,0,1
648,498,7,23,1,1,0,1
677,468,5,21,1,1,0,0
670,468,5,20,1,1,0,1
666,464,5,19,1,1,0,1
675,453,4,17,1,1,0,1
669,454,5,18,1,1,0,1
664,455,5,18,1,1,0,1
701,524,9,21,1,1,0,0
712,526,8,23,1,1,0,1
739,522,6,22,1,1,0,0
731,507,7,21,1,1,0,0
717,520,7,21,1,1,0,1
740,512,5,21,1,1,0,1
723,488,6,18,1,1,0,0
724,478,4,17,1,1,0,1
719,477,5,20,1,1,0,1
692,472,5,13,1,1,0,1
691,477,6,15,1,10,0,0
699,448,5,13,1,1,0,0
662,378,60,70,0,0,0,0
684,508,7,16,1,1,0,1
684,513,7,18,1,10,0,0
758,690,6,27,1,1,0,1
753,711,9,29,1,1,0,1
768,702,9,36,1,1,0,1
774,728,15,36,1,1,0,1
777,748,12,35,1,1,0,0
766,687,7,28,1,1,0,1
832,805,17,42,1,1,0,1
633,350,4,9,1,1,0,1
