372,566,108,156,1,4,0,1
449,674,95,91,1,4,1,1
431,441,86,123,1,4,0,1
474,364,65,81,1,4,0,0
496,302,60,67,1,4,0,1
448,228,63,44,1,4,0,1
539,201,45,50,1,4,0,0
558,162,32,42,1,5,0,1
568,146,34,35,1,4,0,1
593,183,8,22,1,3,0,1
607,183,8,21,1,3,0,1
598,175,10,27,1,2,0,1
608,175,13,27,1,2,0,1
580,89,32,37,1,5,0,2
592,75,26,31,1,4,0,2
598,55,26,25,1,4,0,2
599,27,21,19,1,4,0,2
736,322,17,34,1,2,0,1
735,331,18,34,1,10,0,1
798,397,20,33,1,2,0,1
796,403,22,40,1,10,0,1
817,380,67,70,1,4,0,0
828,321,56,58,1,4,0,0
815,281,47,44,1,4,0,1
834,472,122,74,1,4,0,0
923,346,120,56,1,4,0,1
946,405,19,46,1,1,0,0
974,399,28,49,1,1,0,1
849,605,24,77,1,1,0,0
884,538,101,124,1,4,0,0
963,726,27,34,1,1,0,1
1034,543,21,58,1,1,0,2
775,212,11,33,1,1,0,0
788,213,8,28,1,1,0,0
803,206,13,38,1,1,0,0
818,209,14,34,1,1,0,0
763,194,10,32,1,1,0,0
776,193,10,29,1,1,0,1
786,194,11,28,1,1,0,1
801,155,9,21,1,10,0,0
770,137,29,28,1,4,0,0
714,106,36,26,1,4,0,0
766,124,23,15,1,10,0,1
694,89,27,26,1,4,0,1
692,72,28,21,1,4,0,1
749,89,37,24,1,7,0,1
700,55,15,19,1,7,0,1
703,56,11,11,1,2,0,1
691,45,25,19,1,4,0,1
679,30,23,22,1,4,0,1
690,18,38,17,1,4,0,1
668,21,23,20,1,4,0,1
658,15,19,16,1,4,0,1
641,5,23,15,1,4,0,1
664,36,8,14,1,2,0,1
664,40,9,13,1,3,0,1
627,34,8,20,1,1,0,1
625,48,7,19,1,1,0,1
721,39,6,14,1,2,0,1
720,44,8,13,1,3,0,1
1192,672,74,91,1,7,0,1
1257,701,35,64,1,10,1,1
246,638,63,52,1,10,0,1
888,93,13,22,0,0,0,0
741,48,25,23,1,4,0,2
706,3,5,17,1,1,0,1
621,0,23,10,1,4,1,1
683,1,12,13,1,7,1,0
