735,675,84,90,1,4,1,0
618,666,83,99,1,4,1,0
755,538,68,115,1,6,0,0
621,492,65,96,1,4,0,0
527,535,62,95,1,4,0,0
763,451,60,81,1,4,0,0
732,379,49,68,1,4,0,0
626,384,54,68,1,4,0,0
523,386,62,71,1,4,0,0
459,311,50,53,1,4,0,0
759,287,39,40,1,4,0,0
705,301,47,66,1,5,0,0
640,308,51,59,1,4,0,0
725,238,35,41,1,4,0,0
653,255,42,46,1,4,0,0
542,258,82,125,1,9,0,0
630,287,10,34,1,1,0,0
531,190,68,87,1,9,0,0
721,197,34,35,1,4,0,0
669,200,30,35,1,4,0,0
624,201,37,35,1,4,0,0
726,163,32,31,1,4,0,0
676,155,34,42,1,5,0,0
638,176,26,30,1,4,0,0
724,137,27,27,1,4,0,0
690,127,25,23,1,4,0,0
663,126,19,22,1,5,0,0
647,151,23,26,1,4,0,0
548,107,29,26,1,4,0,0
543,62,20,17,1,4,0,0
460,67,24,22,1,4,0,0
247,157,40,31,1,4,0,0
117,216,53,41,1,4,0,0
0,580,70,158,1,5,1,0
409,0,28,37,1,6,1,0
616,91,61,58,1,9,0,0
733,120,24,25,1,4,0,2
686,112,20,19,1,4,0,2
734,80,32,41,1,6,0,0
719,87,18,20,1,4,0,1
687,93,18,18,1,4,0,1
693,79,15,21,1,4,0,1
669,72,18,15,1,4,0,1
704,68,16,17,1,4,0,1
738,65,16,16,1,4,0,1
712,61,14,16,1,4,0,1
672,57,17,16,1,4,0,1
670,48,17,15,1,4,0,1
727,51,16,15,1,4,0,1
697,47,16,16,1,4,0,1
683,17,32,39,1,9,0,1
713,7,31,40,1,6,0,0
722,41,15,16,1,4,0,1
1084,2,34,15,1,4,0,0
1043,12,35,15,1,4,0,0
957,8,36,17,1,4,0,0
1014,0,37,9,1,4,1,0
1029,10,31,10,1,4,0,2
1022,6,28,9,1,4,0,2
937,0,36,14,1,4,0,2
1176,1,34,10,1,4,0,1
